model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,DE,0.11939890069071898
epiforecasts-EpiExpert,inc death,DE,0.08990570626245653
epiforecasts-EpiExpert,inc case,GB,0.11538917005307567
epiforecasts-EpiExpert,inc death,GB,0.1550094651155492
epiforecasts-EpiExpert,inc case,Overall,0.1250028653875682
epiforecasts-EpiExpert,inc death,Overall,0.11674713687244748
epiforecasts-EpiExpert,inc case,PL,0.07087088778370167
epiforecasts-EpiExpert,inc death,PL,0.0948651306026378
epiforecasts-EpiNow2,inc case,AT,0.049145622126634675
epiforecasts-EpiNow2,inc death,AT,0.09148188703254939
epiforecasts-EpiNow2,inc case,BE,0.12069190544587922
epiforecasts-EpiNow2,inc death,BE,0.12557084873920157
epiforecasts-EpiNow2,inc case,BG,0.12589233058464183
epiforecasts-EpiNow2,inc death,BG,0.13609463372459069
epiforecasts-EpiNow2,inc case,CH,0.05688439297198304
epiforecasts-EpiNow2,inc death,CH,0.02360241368111642
epiforecasts-EpiNow2,inc case,CY,0.11359423750097992
epiforecasts-EpiNow2,inc death,CY,0.15536696914710751
epiforecasts-EpiNow2,inc case,CZ,0.11345931382472094
epiforecasts-EpiNow2,inc death,CZ,0.1336930203317642
epiforecasts-EpiNow2,inc case,DE,0.07082454476667321
epiforecasts-EpiNow2,inc death,DE,0.04333703629056661
epiforecasts-EpiNow2,inc case,DK,0.061833951235631894
epiforecasts-EpiNow2,inc death,DK,0.08520830142652464
epiforecasts-EpiNow2,inc case,EE,0.09084510136366306
epiforecasts-EpiNow2,inc death,EE,0.14658629508881005
epiforecasts-EpiNow2,inc case,ES,0.14306662887143565
epiforecasts-EpiNow2,inc death,ES,0.10709886308880107
epiforecasts-EpiNow2,inc case,FI,0.0837721530733448
epiforecasts-EpiNow2,inc death,FI,0.11887474976584245
epiforecasts-EpiNow2,inc case,FR,0.0775291431685351
epiforecasts-EpiNow2,inc death,FR,0.047973851165694935
epiforecasts-EpiNow2,inc case,GB,0.11335640747182979
epiforecasts-EpiNow2,inc death,GB,0.1024308777019835
epiforecasts-EpiNow2,inc case,GR,0.054229803343260934
epiforecasts-EpiNow2,inc death,GR,0.07183315423198738
epiforecasts-EpiNow2,inc case,HR,0.14705290295546908
epiforecasts-EpiNow2,inc death,HR,0.16932085850227868
epiforecasts-EpiNow2,inc case,HU,0.1709311341704454
epiforecasts-EpiNow2,inc death,HU,0.1618086118266333
epiforecasts-EpiNow2,inc case,IE,0.08303860039683718
epiforecasts-EpiNow2,inc death,IE,0.08350400980742796
epiforecasts-EpiNow2,inc case,IS,0.0516186659038186
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.08439797102768093
epiforecasts-EpiNow2,inc death,IT,0.11433823966664508
epiforecasts-EpiNow2,inc case,LI,0.10530264109402723
epiforecasts-EpiNow2,inc death,LI,0.2988418846117666
epiforecasts-EpiNow2,inc case,LT,0.0826722492039274
epiforecasts-EpiNow2,inc death,LT,0.10038914470320164
epiforecasts-EpiNow2,inc case,LU,0.04486984583644263
epiforecasts-EpiNow2,inc death,LU,0.0989656891074993
epiforecasts-EpiNow2,inc case,LV,0.16184771458368663
epiforecasts-EpiNow2,inc death,LV,0.1704835226980334
epiforecasts-EpiNow2,inc case,MT,0.07525889871743782
epiforecasts-EpiNow2,inc death,MT,0.04637264073242665
epiforecasts-EpiNow2,inc case,NL,0.07122693050989858
epiforecasts-EpiNow2,inc death,NL,0.041725524543869075
epiforecasts-EpiNow2,inc case,NO,0.12998984912980335
epiforecasts-EpiNow2,inc death,NO,0.13506394755957507
epiforecasts-EpiNow2,inc case,Overall,0.09194739642489817
epiforecasts-EpiNow2,inc death,Overall,0.08651509591925172
epiforecasts-EpiNow2,inc case,PL,0.12026574896628164
epiforecasts-EpiNow2,inc death,PL,0.07411338328331078
epiforecasts-EpiNow2,inc case,PT,0.13224127471458882
epiforecasts-EpiNow2,inc death,PT,0.17962147544660045
epiforecasts-EpiNow2,inc case,RO,0.16135879266404107
epiforecasts-EpiNow2,inc death,RO,0.1280359116107386
epiforecasts-EpiNow2,inc case,SE,0.12992770574404372
epiforecasts-EpiNow2,inc death,SE,0.10262673680981625
epiforecasts-EpiNow2,inc case,SI,0.021088282567597615
epiforecasts-EpiNow2,inc death,SI,0.051456472014999276
epiforecasts-EpiNow2,inc case,SK,0.1402613562821761
epiforecasts-EpiNow2,inc death,SK,0.16151603962349415
HZI-AgeExtendedSEIR,inc case,DE,0.10031283106357805
HZI-AgeExtendedSEIR,inc death,DE,0.119950725447104
IEM_Health-CovidProject,inc case,AT,0.142252429363655
IEM_Health-CovidProject,inc death,AT,0.1327905685801928
IEM_Health-CovidProject,inc case,BE,0.16237348153429218
IEM_Health-CovidProject,inc death,BE,0.11803659781484949
IEM_Health-CovidProject,inc case,BG,0.08513872356845971
IEM_Health-CovidProject,inc death,BG,0.08553050658510172
IEM_Health-CovidProject,inc case,CH,0.17686876265700946
IEM_Health-CovidProject,inc death,CH,0.14140069210770287
IEM_Health-CovidProject,inc case,CY,0.12570688468970448
IEM_Health-CovidProject,inc death,CY,0.12129383530477228
IEM_Health-CovidProject,inc case,CZ,0.11257750568618687
IEM_Health-CovidProject,inc death,CZ,0.0937461901603455
IEM_Health-CovidProject,inc case,DE,0.07403059411825101
IEM_Health-CovidProject,inc death,DE,0.07487370123449803
IEM_Health-CovidProject,inc case,DK,0.14290878623341519
IEM_Health-CovidProject,inc death,DK,0.1342471012936183
IEM_Health-CovidProject,inc case,EE,0.12191774175546323
IEM_Health-CovidProject,inc death,EE,0.11704524020068344
IEM_Health-CovidProject,inc case,ES,0.1331365543739324
IEM_Health-CovidProject,inc death,ES,0.13701794049972946
IEM_Health-CovidProject,inc case,FI,0.16086576361397928
IEM_Health-CovidProject,inc death,FI,0.1415535573523307
IEM_Health-CovidProject,inc case,FR,0.14316731345846054
IEM_Health-CovidProject,inc death,FR,0.15246962152297228
IEM_Health-CovidProject,inc case,GB,0.12127376187396426
IEM_Health-CovidProject,inc death,GB,0.12467122117856096
IEM_Health-CovidProject,inc case,GR,0.15536255840101063
IEM_Health-CovidProject,inc death,GR,0.16893082088397035
IEM_Health-CovidProject,inc case,HR,0.10081792910047441
