forecast_date,target,target_end_date,location,quantile,value,type
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.01,161882,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.01,187555,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.01,215168,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.01,244584,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.025,162233,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.025,188281,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.025,216345,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.025,246294,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.05,162881,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.05,189626,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.05,218540,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.05,249495,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.1,163849,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.1,191645,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.1,221846,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.1,254334,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.15,164349,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.15,192686,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.15,223553,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.15,256836,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.2,164694,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.2,193405,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.2,224734,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.2,258571,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.25,164950,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.25,193940,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.25,225612,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.25,259862,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.3,165214,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.3,194490,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.3,226516,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.3,261191,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.35,165462,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.35,195009,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.35,227372,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.35,262454,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.4,165837,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.4,195795,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.4,228670,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.4,264371,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.45,166023,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.45,196185,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.45,229315,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.45,265324,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.5,166126,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.5,196402,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.5,229673,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.5,265854,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.55,166285,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.55,196735,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.55,230222,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.55,266664,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.6,166590,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.6,197370,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.6,231270,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.6,268208,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.65,166856,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.65,197928,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.65,232189,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.65,269564,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.7,167112,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.7,198464,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.7,233074,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.7,270872,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.75,167305,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.75,198870,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.75,233746,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.75,271866,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.8,167413,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.8,199097,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.8,234124,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.8,272428,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.85,167659,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.85,199613,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.85,234979,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.85,273695,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.9,167786,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.9,199882,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.9,235427,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.9,274362,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.95,168191,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.95,200736,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.95,236848,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.95,276474,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.975,168926,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.975,202297,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.975,239458,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.975,280377,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,0.99,169157,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,DE,0.99,202788,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,DE,0.99,240280,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,DE,0.99,281607,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,DE,NA,166001,point
2021-11-08,2 wk ahead inc case,2021-11-20,DE,NA,196131,point
2021-11-08,3 wk ahead inc case,2021-11-27,DE,NA,229216,point
2021-11-08,4 wk ahead inc case,2021-12-04,DE,NA,265164,point
2021-11-08,1 wk ahead inc case,2021-11-13,IT,0.01,40520,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,IT,0.01,32260,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,IT,0.01,27307,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,IT,0.01,24174,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,IT,0.025,41222,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,IT,0.025,33668,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,IT,0.025,29019,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,IT,0.025,26019,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,IT,0.05,41693,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,IT,0.05,34633,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,IT,0.05,30212,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,IT,0.05,27322,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,IT,0.1,43254,quantile
2021-11-08,2 wk ahead inc case,2021-11-20,IT,0.1,37948,quantile
2021-11-08,3 wk ahead inc case,2021-11-27,IT,0.1,34433,quantile
2021-11-08,4 wk ahead inc case,2021-12-04,IT,0.1,32034,quantile
2021-11-08,1 wk ahead inc case,2021-11-13,IT,0.15,44558,quantile
