weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-ensemble,inc hosp,1,MT,1.05,0.88,0.88,0.8,1,0.04,5,1,Malta
10,MUNI-ARIMA,inc hosp,1,MT,0.7,0.82,0.83,0.83,1,0.07,6,1,Malta
10,epiforecasts-tsensemble,inc hosp,1,MT,1.22,1.01,1,0.6,1,-0.02,5,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,2,MT,1,1,1,0.8,1,0.1,5,1,Malta
10,EuroCOVIDhub-ensemble,inc hosp,2,MT,1.06,1,1,0.75,1,0.12,4,1,Malta
10,MUNI-ARIMA,inc hosp,2,MT,0.74,0.89,0.9,1,1,0.06,5,1,Malta
10,epiforecasts-tsensemble,inc hosp,2,MT,1.45,1,1,0.5,1,-0,4,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,3,MT,1,1,1,1,1,0.1,4,1,Malta
10,MUNI-ARIMA,inc hosp,3,MT,0.73,0.85,0.85,1,1,0.1,4,1,Malta
10,EuroCOVIDhub-baseline,inc case,1,NL,1,1,1,1,1,0.28,4,1,Netherlands
10,EuroCOVIDhub-ensemble,inc case,1,NL,0.93,0.63,0.63,0.5,1,0.52,4,1,Netherlands
10,EuroCOVIDhub-baseline,inc hosp,1,NL,1,1,1,0,0.67,-0.03,6,1,Netherlands
10,EuroCOVIDhub-ensemble,inc hosp,1,NL,0.67,0.63,0.63,0.25,1,0.28,4,1,Netherlands
10,EuroCOVIDhub-baseline,inc case,1,NO,1,1,1,1,1,-0.32,4,1,Norway
10,EuroCOVIDhub-ensemble,inc case,1,NO,1.05,0.81,0.81,0.75,1,-0.3,4,1,Norway
10,fjordhest-ensemble,inc case,1,NO,0.96,0.94,0.94,0.75,0.75,-0.35,4,1,Norway
10,EuroCOVIDhub-baseline,inc case,1,PL,1,1,1,0,1,0.4,4,1,Poland
10,EuroCOVIDhub-ensemble,inc case,1,PL,0.62,0.58,0.58,0.25,1,0.62,4,1,Poland
10,ICM-agentModel,inc case,1,PL,0.29,0.27,0.27,0.75,1,0.45,4,1,Poland
10,MOCOS-agent1,inc case,1,PL,0.17,0.22,0.22,0.75,1,0.32,4,1,Poland
10,PL_GRedlarski-DistrictsSum,inc case,1,PL,0.18,0.18,0.18,0.5,1,0.38,4,1,Poland
10,EuroCOVIDhub-baseline,inc death,1,PL,1,1,1,0.5,1,-0.25,4,1,Poland
10,EuroCOVIDhub-ensemble,inc death,1,PL,0.62,0.62,0.62,0.5,1,-0.05,4,1,Poland
10,ICM-agentModel,inc death,1,PL,0.34,0.34,0.34,0.75,1,0.2,4,1,Poland
10,MOCOS-agent1,inc death,1,PL,0.74,0.65,0.65,0.5,1,-0.1,4,1,Poland
10,EuroCOVIDhub-baseline,inc death,1,PT,1,1,1,0.5,1,0.07,4,1,Portugal
10,EuroCOVIDhub-ensemble,inc death,1,PT,0.94,0.91,0.91,0.5,1,0.07,4,1,Portugal
10,EuroCOVIDhub-baseline,inc case,1,RO,1,1,1,0.25,1,-0.05,4,1,Romania
10,EuroCOVIDhub-ensemble,inc case,1,RO,1.03,0.96,0.96,0.5,1,0.1,4,1,Romania
10,EuroCOVIDhub-baseline,inc death,1,RO,1,1,1,1,1,-0.28,4,1,Romania
10,EuroCOVIDhub-ensemble,inc death,1,RO,1.17,0.86,0.86,1,1,-0.22,4,1,Romania
10,EuroCOVIDhub-baseline,inc case,1,SE,1,1,1,1,1,-0.17,4,1,Sweden
10,EuroCOVIDhub-ensemble,inc case,1,SE,1.06,0.69,0.69,1,1,-0.28,4,1,Sweden
10,EuroCOVIDhub-baseline,inc case,1,SI,1,1,1,0.5,1,0.08,4,1,Slovenia
10,EuroCOVIDhub-ensemble,inc case,1,SI,0.97,1.02,1.02,0.5,0.75,0.2,4,1,Slovenia
10,EuroCOVIDhub-baseline,inc case,1,SK,1,1,1,1,1,0.48,4,1,Slovakia
10,EuroCOVIDhub-ensemble,inc case,1,SK,1.17,0.83,0.83,0.5,1,0.52,4,1,Slovakia
10,EuroCOVIDhub-baseline,inc hosp,1,SK,1,1,1,0.6,1,-0.12,5,1,Slovakia
10,EuroCOVIDhub-ensemble,inc hosp,1,SK,1.04,0.89,0.87,0.5,1,-0.1,4,1,Slovakia
10,MUNI-ARIMA,inc hosp,1,SK,0.35,0.64,0.68,0.8,1,0.18,5,1,Slovakia
10,epiforecasts-tsensemble,inc hosp,1,SK,1.19,1.06,1.03,0.25,1,-0.18,4,1,Slovakia
10,EuroCOVIDhub-baseline,inc hosp,2,SK,1,1,1,0.75,1,-0.25,4,1,Slovakia
10,MUNI-ARIMA,inc hosp,2,SK,0.7,0.92,0.92,1,1,0.15,4,1,Slovakia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,NA,NA,NA,1,1,0.05,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,NL,NA,NA,NA,0.2,0.6,-0.1,5,1,Netherlands
10,EuroCOVIDhub-baseline,inc hosp,3,BE,NA,NA,NA,0.5,1,-0.08,4,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,3,DK,NA,NA,NA,0,1,-0.8,4,1,Denmark
10,EuroCOVIDhub-baseline,inc hosp,3,ES,NA,NA,NA,1,1,-0.12,4,1,Spain
10,EuroCOVIDhub-baseline,inc hosp,3,NL,NA,NA,NA,0.25,0.5,-0.12,4,1,Netherlands
52,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.74,1,0.09,112,30,NA
52,EuroCOVIDhub-ensemble,inc case,1,Overall,0.77,0.77,0.74,0.66,0.97,0.08,112,30,NA
52,fjordhest-ensemble,inc case,1,Overall,0.97,1.01,1.05,0.51,0.8,0.1,51,22,NA
52,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.85,1,-0.06,78,27,NA
52,EuroCOVIDhub-ensemble,inc death,1,Overall,1.11,0.88,0.88,0.78,0.99,-0.09,78,27,NA
52,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.57,0.97,-0.1,76,14,NA
52,EuroCOVIDhub-ensemble,inc hosp,1,Overall,1,0.91,0.91,0.49,0.98,-0.11,63,14,NA
52,MUNI-ARIMA,inc hosp,1,Overall,1.23,1.27,1.25,0.52,0.75,0.04,69,14,NA
52,epiforecasts-tsensemble,inc hosp,1,Overall,1.04,0.98,1,0.41,0.81,-0.06,58,14,NA
52,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.65,0.97,-0.13,62,14,NA
52,EuroCOVIDhub-ensemble,inc hosp,2,Overall,1.03,0.92,0.92,0.61,0.96,-0.08,49,14,NA
52,MUNI-ARIMA,inc hosp,2,Overall,1.21,1.11,1.09,0.64,0.93,0.06,55,14,NA
52,epiforecasts-tsensemble,inc hosp,2,Overall,1.01,0.87,0.89,0.43,0.84,-0.11,44,14,NA
52,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.67,0.96,-0.14,48,14,NA
52,MUNI-ARIMA,inc hosp,3,Overall,1.09,1.11,1.11,0.74,0.98,0.09,42,14,NA
52,EuroCOVIDhub-baseline,inc case,1,AT,1,1,1,0,1,0.9,4,1,Austria
52,EuroCOVIDhub-ensemble,inc case,1,AT,0.97,0.95,0.95,0,1,0.88,4,1,Austria
52,EuroCOVIDhub-baseline,inc hosp,1,BE,1,1,1,0,1,-0.02,6,1,Belgium
52,EuroCOVIDhub-ensemble,inc hosp,1,BE,0.79,0.8,0.8,0.4,1,0.1,5,1,Belgium
52,EuroCOVIDhub-baseline,inc hosp,2,BE,1,1,1,0.2,1,-0.08,5,1,Belgium
52,EuroCOVIDhub-ensemble,inc hosp,2,BE,0.7,0.77,0.77,0.5,1,0.25,4,1,Belgium
52,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,1,1,-0.38,4,1,Bulgaria
52,EuroCOVIDhub-ensemble,inc case,1,BG,1.08,0.82,0.82,1,1,-0.38,4,1,Bulgaria
52,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,1,-0.1,4,1,Bulgaria
52,EuroCOVIDhub-ensemble,inc death,1,BG,1,0.82,0.82,1,1,-0.12,4,1,Bulgaria
52,EuroCOVIDhub-baseline,inc case,1,CY,1,1,1,0.75,1,0.38,4,1,Cyprus
52,EuroCOVIDhub-ensemble,inc case,1,CY,0.96,0.82,0.82,0.75,1,0.32,4,1,Cyprus
52,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,0.25,1,0.62,4,1,Czechia
52,EuroCOVIDhub-ensemble,inc case,1,CZ,1.12,1.02,1.02,0.5,1,0.68,4,1,Czechia
52,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,0.8,1,0.1,5,1,Czechia
52,EuroCOVIDhub-ensemble,inc hosp,1,CZ,1.18,0.91,0.91,0.5,1,0.48,4,1,Czechia
52,epiforecasts-tsensemble,inc hosp,1,CZ,1.29,1.01,1.01,0.5,0.75,0.65,4,1,Czechia
52,EuroCOVIDhub-baseline,inc case,1,DE,1,1,1,0.75,1,0.52,4,1,Germany
52,EuroCOVIDhub-ensemble,inc case,1,DE,0.27,0.51,0.51,0.75,1,0.32,4,1,Germany
52,HZI-AgeExtendedSEIR,inc case,1,DE,0.1,0.69,0.69,1,1,0,4,1,Germany
52,EuroCOVIDhub-baseline,inc hosp,1,DE,1,1,1,0.5,1,0.52,4,1,Germany
52,EuroCOVIDhub-ensemble,inc hosp,1,DE,1.03,1.07,1.07,0.5,1,0.3,4,1,Germany
52,epiforecasts-tsensemble,inc hosp,1,DE,1.08,1.24,1.24,0.5,0.75,0.38,4,1,Germany
52,EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,1,0.33,1,-0.62,6,1,Denmark
52,EuroCOVIDhub-ensemble,inc hosp,1,DK,1.07,1.06,1.06,0.2,0.8,-0.58,5,1,Denmark
52,EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,1,0.4,1,-0.7,5,1,Denmark
52,EuroCOVIDhub-ensemble,inc hosp,2,DK,0.96,1.04,1.04,0.25,0.75,-0.82,4,1,Denmark
52,EuroCOVIDhub-baseline,inc case,1,EE,1,1,1,1,1,-0.3,4,1,Estonia
52,EuroCOVIDhub-ensemble,inc case,1,EE,1.02,0.65,0.65,1,1,-0.32,4,1,Estonia
52,EuroCOVIDhub-baseline,inc death,1,EE,1,1,1,0.75,1,-0.15,4,1,Estonia
52,EuroCOVIDhub-ensemble,inc death,1,EE,1,0.86,0.86,0.75,1,-0.15,4,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.67,1,-0.28,6,1,Estonia
52,EuroCOVIDhub-ensemble,inc hosp,1,EE,1.13,1.02,1.02,0.4,1,-0.34,5,1,Estonia
52,MUNI-ARIMA,inc hosp,1,EE,1.07,1.07,1.08,0.83,0.83,-0.3,6,1,Estonia
52,epiforecasts-tsensemble,inc hosp,1,EE,1.04,1.15,1.15,0.4,0.8,-0.32,5,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,2,EE,1,1,1,0.6,1,-0.24,5,1,Estonia
52,EuroCOVIDhub-ensemble,inc hosp,2,EE,0.94,0.92,0.91,0.5,1,-0.28,4,1,Estonia
52,MUNI-ARIMA,inc hosp,2,EE,0.83,0.86,0.88,0.8,1,-0.28,5,1,Estonia
52,epiforecasts-tsensemble,inc hosp,2,EE,0.95,0.98,0.97,0.25,0.75,-0.28,4,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,3,EE,1,1,1,0.75,1,-0.17,4,1,Estonia
52,MUNI-ARIMA,inc hosp,3,EE,0.78,0.78,0.78,1,1,-0.17,4,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,1,ES,1,1,1,1,1,-0.18,6,1,Spain
52,EuroCOVIDhub-ensemble,inc hosp,1,ES,1.02,0.73,0.73,0.8,1,-0.28,5,1,Spain
52,EuroCOVIDhub-baseline,inc hosp,2,ES,1,1,1,1,1,-0.16,5,1,Spain
52,EuroCOVIDhub-ensemble,inc hosp,2,ES,0.83,0.61,0.61,1,1,-0.17,4,1,Spain
52,EuroCOVIDhub-baseline,inc case,1,FR,1,1,1,0.5,1,-0.48,4,1,France
52,EuroCOVIDhub-ensemble,inc case,1,FR,0.96,0.81,0.81,0.75,1,-0.32,4,1,France
52,EuroCOVIDhub-baseline,inc death,1,FR,1,1,1,1,1,-0.22,4,1,France
52,EuroCOVIDhub-ensemble,inc death,1,FR,1.08,0.87,0.87,1,1,-0.25,4,1,France
52,EuroCOVIDhub-baseline,inc case,1,GR,1,1,1,0.5,1,0.58,4,1,Greece
52,EuroCOVIDhub-ensemble,inc case,1,GR,1.01,0.98,0.98,0.75,1,0.32,4,1,Greece
52,EuroCOVIDhub-baseline,inc death,1,GR,1,1,1,1,1,0.43,4,1,Greece
52,EuroCOVIDhub-ensemble,inc death,1,GR,0.8,0.82,0.82,0.75,1,0.45,4,1,Greece
52,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.12,6,1,Greece
52,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.12,0.76,0.79,0.8,1,0.36,5,1,Greece
52,MUNI-ARIMA,inc hosp,1,GR,5.24,3.84,3.51,0.17,0.33,0.8,6,1,Greece
52,epiforecasts-tsensemble,inc hosp,1,GR,1.27,0.68,0.72,0.6,1,0.48,5,1,Greece
52,EuroCOVIDhub-baseline,inc hosp,2,GR,1,1,1,1,1,0.26,5,1,Greece
52,EuroCOVIDhub-ensemble,inc hosp,2,GR,1.18,0.88,0.9,0.5,1,0.48,4,1,Greece
52,MUNI-ARIMA,inc hosp,2,GR,4.19,3.01,2.87,0,0.6,0.88,5,1,Greece
