location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.025,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.05,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.1,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.15,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.2,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.25,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.3,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.35,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.4,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.45,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.5,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.55,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.6,1,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.65,1,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.7,1,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.75,1,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.8,1,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.85,2,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.9,2,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.95,3,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.975,4,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.99,4,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,point,,0,2024-05-11,2024-05-06,1 wk ahead inc case,forecast
AT,quantile,0.01,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.025,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.05,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.1,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.15,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.2,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.25,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.3,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.35,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.4,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.45,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.5,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.55,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.6,1,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.65,1,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.7,1,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.75,1,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.8,1,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.85,2,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.9,2,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.95,3,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.975,3,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.99,4,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,point,,0,2024-05-18,2024-05-06,2 wk ahead inc case,forecast
AT,quantile,0.01,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.025,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.05,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.1,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.15,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.2,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.25,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.3,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.35,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.4,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.45,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.5,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.55,0,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.6,1,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
AT,quantile,0.65,1,2024-05-25,2024-05-06,3 wk ahead inc case,forecast
